record_id,title,year,publisher,url,stakeholder_group_proxy,stakeholder_confidence,stakeholder_method,stakeholder_score_government,stakeholder_score_investor,stakeholder_score_community,stakeholder_score_labour,stakeholder_score_NGO,stance_a_label,stance_a_score,stance_a_positive_sentences,stance_a_negative_sentences,stance_b_label,stance_b_score,stance_b_positive_sentences,stance_b_negative_sentences,draft_reconstructed_label,annotation_confidence,needs_review,review_reason,positive_cue_families,negative_cue_families,final_reconstructed_label,final_label_method,adjudication_score,pass1_stakeholder_group_proxy,pass1_stakeholder_confidence,pass1_stakeholder_method,final_stakeholder_group,final_stakeholder_status,final_stakeholder_method,final_stakeholder_confidence,third_pass_score_government,third_pass_score_investor,third_pass_score_community,third_pass_score_labour,third_pass_score_NGO
DISC-MEDIA-0322,Water Fail Farlam Commission Bows To Industry Secrecy,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-10-10-water-fail-farlam-commission-bows-to-industry-secrecy/,government,0.4682,dominant_voice_proxy,8.650,4.600,1.750,0.000,0.700,1,0.51083,9,5,0,-2.23607,0,5,,0.1960,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.587930,government,0.4682,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4682,,,,,
DISC-MEDIA-0323,Marikana Prequel Num And The Murders That Started It All,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-10-12-marikana-prequel-num-and-the-murders-that-started-it-all/,labour,0.8177,dominant_voice_proxy,4.900,11.550,10.900,63.350,0.350,0,-2.75154,2,46,0,-6.40312,0,41,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.8177,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.8177,,,,,
SEC-MEDIA-0001,Down With Amcu And Malema Cosatu And Mk Sing From The Same Song Sheet,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-15-down-with-amcu-and-malema-cosatu-and-mk-sing-from-the-same-song-sheet/,labour,0.9407,dominant_voice_proxy,0.700,0.000,0.000,11.800,0.000,0,-1.94591,0,6,0,-2.23607,0,5,0,0.8364,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.9407,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.9407,,,,,
DISC-MEDIA-0064,Marikana Tragedy Marches Towards Platinum Rebellion,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-15-marikana-tragedy-marches-towards-platinum-rebellion/,labour,0.5361,dominant_voice_proxy,13.500,11.050,0.350,29.100,0.000,0,-3.33220,0,27,0,-5.00000,0,25,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.5361,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.5361,,,,,
DISC-MEDIA-0065,Marikana After Wave Of Arrests Miners To Return To Strike,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-18-marikana-after-wave-of-arrests-miners-to-return-to-strike/,government,0.5304,dominant_voice_proxy,18.100,8.500,1.750,5.300,0.000,0,-2.94176,1,11,0,-4.50000,0,9,0,1.0000,false,computational_readings_agree,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,government,0.5304,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.5304,,,,,
SEC-MEDIA-0115,From The Nums Ashes Amcu Will Rise And Rise,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-10-19-from-the-nums-ashes-amcu-will-rise-and-rise/,labour,0.9531,dominant_voice_proxy,1.750,1.050,0.000,37.350,0.000,0,-2.30259,0,9,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.9531,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.9531,,,,,
DISC-MEDIA-0324,In The Thick Of Marikana The Lessons No Journalism School Can Teach You,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-10-22-in-the-thick-of-marikana-the-lessons-no-journalism-school-can-teach-you/,labour,0.7333,dominant_voice_proxy,1.050,1.400,0.700,5.250,0.000,0,-2.63906,0,13,0,-2.64575,0,7,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.7333,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.7333,,,,,
DISC-MEDIA-0066,Death Threats Blazing Guns Police Intimidation Spikes Alongside The Marikana Commission,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-23-death-threats-blazing-guns-police-intimidation-spikes-alongside-the-marikana-commission/,government,0.9665,dominant_voice_proxy,20.900,0.700,0.700,0.000,0.000,0,-2.75944,1,9,0,-4.32843,0,8,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | death(?:s)?,0,pass1_independent_readings_agree,,government,0.9665,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9665,,,,,
DISC-MEDIA-0067,Marikana Commission Lawyers Draw Up Battle Lines,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-23-marikana-commission-lawyers-draw-up-battle-lines/,government,0.8223,dominant_voice_proxy,31.800,1.050,3.200,5.650,0.700,0,-2.56495,0,12,0,-3.16228,0,10,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8223,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8223,,,,,
DISC-MEDIA-0068,Marikana Commission More Sides Pitch In More Mud Flung In Ramaphosas Face,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-24-marikana-commission-more-sides-pitch-in-more-mud-flung-in-ramaphosas-face/,government,0.4541,dominant_voice_proxy,29.400,16.050,3.200,3.200,2.500,0,-1.38629,1,7,0,-2.44949,0,6,0,0.7672,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4541,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4541,,,,,
DISC-MEDIA-0069,Marikana Commission Check Book Justice As Dead Miners Families Must Pay Their Own Way,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-29-marikana-commission-check-book-justice-as-dead-miners-families-must-pay-their-own-way/,community,0.3338,dominant_voice_proxy,25.750,0.350,38.650,0.000,10.000,0,-1.38629,0,3,1,0.73205,3,1,,0.1797,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.538954,community,0.3338,dominant_voice_proxy,community,resolved,pass1_retained_sufficient_confidence,0.3338,,,,,
DISC-MEDIA-0070,Marikana Commission Travel Pains For The Families,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-30-marikana-commission-travel-pains-for-the-families/,government,0.2406,dominant_voice_proxy,29.300,7.850,22.250,0.350,5.700,0,-1.94591,0,6,0,-0.73205,1,3,0,0.5356,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.2406,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.2406,,,,,
DISC-MEDIA-0071,Marikana Commission Colonel Johannes Bothas Tough Day At The Office,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-31-marikana-commission-colonel-johannes-bothas-tough-day-at-the-office/,government,0.4923,dominant_voice_proxy,16.150,8.200,0.000,0.000,2.500,0,-2.07944,0,7,0,-2.64575,0,7,0,0.9450,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4923,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4923,,,,,
DISC-MEDIA-0072,Marikana Commission Dali Mpofu Drops New Torture Bombshell,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-10-31-marikana-commission-dali-mpofu-drops-new-torture-bombshell/,government,0.9587,dominant_voice_proxy,25.450,0.000,0.000,1.050,0.000,0,-2.75944,0,4,0,-3.50000,0,4,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | tortur,0,pass1_independent_readings_agree,,government,0.9587,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9587,,,,,
DISC-MEDIA-0073,Marikana Commission The Forensic Expert Who Saw Little Heard Nothing Couldnt Say Much,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-01-marikana-commission-the-forensic-expert-who-saw-little-heard-nothing-couldnt-say-much/,government,0.8258,dominant_voice_proxy,14.350,0.000,0.000,1.050,2.500,0,-1.79176,0,5,0,-2.23607,0,5,0,0.8056,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8258,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8258,,,,,
DISC-MEDIA-0325,Marikana Who Murdered Num Branch Secretary Daluvuyo Bongo,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-11-02-marikana-who-murdered-num-branch-secretary-daluvuyo-bongo/,government,0.4547,dominant_voice_proxy,34.750,2.500,0.000,18.950,0.350,0,-2.30259,1,19,0,-4.00000,0,16,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4547,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4547,,,,,
DISC-MEDIA-0074,Marikana Commission Prima Facie Case For Tampering With Evidence,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-06-marikana-commission-prima-facie-case-for-tampering-with-evidence/,government,0.6016,dominant_voice_proxy,12.550,0.350,0.000,5.000,2.500,0,-1.79176,0,5,0,-2.00000,0,4,0,0.7584,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6016,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6016,,,,,
DISC-MEDIA-0326,Marikana A Cover Up For All To See,2012,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2012-11-06-marikana-a-cover-up-for-all-to-see/,government,0.9668,dominant_voice_proxy,10.550,0.000,0.000,0.350,0.000,0,-1.79176,0,5,0,-1.73205,0,3,0,0.7048,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9668,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9668,,,,,
DISC-MEDIA-0075,Marikana Commission Police Play Their Case,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-12-marikana-commission-police-play-their-case/,government,0.2263,dominant_voice_proxy,13.700,5.700,0.000,10.600,0.000,0,-2.35138,1,20,0,-4.35890,0,19,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.2263,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.2263,,,,,
DISC-MEDIA-0076,Painting Marikanas Tragedy,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-13-painting-marikanas-tragedy/,community,0.7795,dominant_voice_proxy,1.400,0.000,6.350,1.050,0.000,0,-1.25276,1,6,0,-1.03528,2,6,0,0.4576,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,community,0.7795,dominant_voice_proxy,community,resolved,pass1_retained_sufficient_confidence,0.7795,,,,,
DISC-MEDIA-0077,Marikana Commission Bishop Seoka Blames Police Unions And Lonmin,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-15-marikana-commission-bishop-seoka-blames-police-unions-and-lonmin/,government,0.4105,dominant_voice_proxy,23.750,14.000,0.000,12.750,0.000,0,-2.56495,0,12,0,-2.44949,0,6,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4105,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4105,,,,,
DISC-MEDIA-0078,Marikana Commission Spotty Police Evidence Continues,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-16-marikana-commission-spotty-police-evidence-continues/,government,0.9527,dominant_voice_proxy,14.800,0.700,0.000,0.000,0.000,0,-2.39790,0,10,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9527,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9527,,,,,
DISC-MEDIA-0079,Marikana Commission Did The Police Throw Away Their Own Rulebook,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-20-marikana-commission-did-the-police-throw-away-their-own-rulebook/,government,0.9820,dominant_voice_proxy,19.450,0.350,0.350,0.350,0.000,0,-2.07944,0,7,0,-2.44949,0,6,0,0.9058,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9820,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9820,,,,,
DISC-MEDIA-0080,Marikana Commission What Happened Before 16 August Lonmin And Police Videos Failed To Capture Crucial Evidence,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-21-marikana-commission-what-happened-before-16-august-lonmin-and-police-videos-failed-to-capture-crucial-evidence/,government,0.2132,dominant_voice_proxy,9.850,5.100,0.350,7.750,0.000,0,-2.24861,0,2,0,-2.91421,0,2,0,1.0000,false,computational_readings_agree,,(?:failed|failure|non[- ]compliance|breach|neglect|shortcoming) | failed|failure,0,pass1_independent_readings_agree,,government,0.2132,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.2132,,,,,
DISC-MEDIA-0081,Marikana Commission Better Videos Of 16 August But Still Not Much To See,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-22-marikana-commission-better-videos-of-16-august-but-still-not-much-to-see/,government,0.6667,dominant_voice_proxy,21.150,1.050,0.000,7.050,0.000,0,-2.19722,0,8,0,-2.44949,0,6,0,0.9293,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6667,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6667,,,,,
DISC-MEDIA-0082,Marikana Commission Cops Lonmin Hit Back At Bishop Seoka,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-23-marikana-commission-cops-lonmin-hit-back-at-bishop-seoka/,government,0.4566,dominant_voice_proxy,17.850,9.700,0.000,4.950,0.350,0,-1.38629,1,7,0,-2.64575,0,7,0,0.8064,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4566,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4566,,,,,
DISC-MEDIA-0083,Marikana Commission Weapons That Kill And A Row Over Subpoenas,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-27-marikana-commission-weapons-that-kill-and-a-row-over-subpoenas/,government,0.9575,dominant_voice_proxy,24.700,0.000,0.350,1.050,0.000,0,-3.45259,0,9,0,-2.23607,0,5,0,1.0000,false,computational_readings_agree,,kill(?:ed|ing|ings)?,0,pass1_independent_readings_agree,,government,0.9575,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9575,,,,,
DISC-MEDIA-0084,Marikana Commission Amcu President Flays Num,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-28-marikana-commission-amcu-president-flays-num/,labour,0.7682,dominant_voice_proxy,7.950,7.050,0.350,34.300,0.000,0,-1.70475,1,10,0,-2.23607,0,5,0,0.7882,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.7682,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.7682,,,,,
DISC-MEDIA-0085,Marikana Commission Joseph Mathunjwa Locks Horns With Police,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-30-marikana-commission-joseph-mathunjwa-locks-horns-with-police/,labour,0.1029,dominant_voice_proxy,17.000,0.350,0.000,18.950,0.000,0,-1.50408,1,8,0,-2.82843,0,8,0,0.8665,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,labour,0.1029,dominant_voice_proxy,,unresolved,unresolved_stakeholder_voice_ambiguous,0.1293,20.200,0.000,0.000,23.200,0.000
DISC-MEDIA-0086,Marikana Who Shot First,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-30-marikana-who-shot-first/,labour,0.7159,dominant_voice_proxy,10.300,1.400,0.000,36.250,0.000,0,-2.94444,0,18,0,-3.46410,0,12,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.7159,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.7159,,,,,
DISC-MEDIA-0087,Union Poster Feel It Western Cape Marikana Is Here,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-11-30-union-poster-feel-it-western-cape-marikana-is-here/,government,0.0245,dominant_voice_proxy,8.150,2.850,2.500,7.950,0.000,0,-2.39790,0,10,0,-2.23607,0,5,0,0.9268,true,stakeholder_voice_low_confidence,,,0,pass1_independent_readings_agree,,government,0.0245,dominant_voice_proxy,labour,resolved,third_pass_unique_headline_subject,0.9500,0.000,0.000,0.000,1.000,0.000
DISC-MEDIA-0088,Marikana Commission Joseph Mathunjwa Still Stands His Ground,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-12-04-marikana-commission-joseph-mathunjwa-still-stands-his-ground/,labour,0.6225,dominant_voice_proxy,8.650,14.950,0.000,39.600,0.000,0,-1.60944,0,4,0,-2.00000,0,4,0,0.7219,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.6225,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.6225,,,,,
DISC-MEDIA-0089,Marikana Commission Cornered Mathunjwa Let Out By Dumisa Ntsebeza,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-12-05-marikana-commission-cornered-mathunjwa-let-out-by-dumisa-ntsebeza/,labour,0.7752,dominant_voice_proxy,9.700,7.100,1.050,43.150,0.000,0,-1.87180,1,12,0,-3.00000,0,9,0,0.9744,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.7752,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.7752,,,,,
DISC-MEDIA-0090,Zuma Marikana Exposed Organisational Challenges,2012,Daily Maverick,https://www.dailymaverick.co.za/article/2012-12-16-zuma-marikana-exposed-organisational-challenges/,labour,0.9541,dominant_voice_proxy,0.700,0.700,0.000,15.250,0.000,0,-2.07944,0,7,0,-2.44949,0,6,0,0.9058,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.9541,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.9541,,,,,
DISC-MEDIA-0091,2013 The Lingering Spectre Of Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-01-11-2013-the-lingering-spectre-of-marikana/,government,0.6726,dominant_voice_proxy,19.550,6.400,2.100,0.700,0.000,0,-1.09861,1,5,0,-2.23607,0,5,0,0.6669,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6726,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6726,,,,,
DISC-MEDIA-0092,Marikana Commission Num Takes The Stand,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-01-25-marikana-commission-num-takes-the-stand/,labour,0.2232,dominant_voice_proxy,7.950,17.750,0.000,22.850,0.000,0,-1.29928,2,10,0,-2.82843,0,8,0,0.8255,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.2232,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.2232,,,,,
DISC-MEDIA-0093,Heartfelt Hard Painful Songs Of Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-01-28-heartfelt-hard-painful-songs-of-marikana/,labour,0.4615,dominant_voice_proxy,1.050,2.100,0.700,3.900,0.000,0,-2.19722,0,8,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.4615,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.4615,,,,,
DISC-MEDIA-0094,Truth Lies The Saga Of The Marikana Massacre Continues,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-01-29-truth-lies-the-saga-of-the-marikana-massacre-continues/,government,0.9835,dominant_voice_proxy,21.200,0.350,0.000,0.000,0.000,0,-4.32805,0,23,0,-5.37298,0,15,0,1.0000,false,computational_readings_agree,,(?:massacre|killings?|shootings?|deaths?|torture) | massacre,0,pass1_independent_readings_agree,,government,0.9835,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9835,,,,,
DISC-MEDIA-0095,Marikana Commission Num In A Deep Hole Over The Fight That Started It All,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-02-01-marikana-commission-num-in-a-deep-hole-over-the-fight-that-started-it-all/,labour,0.7181,dominant_voice_proxy,7.950,3.900,0.350,28.200,0.000,0,-2.19722,0,8,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.7181,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.7181,,,,,
DISC-MEDIA-0471,Lonmin Nominated Worst Company Of The Year By Npos,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-nominated-worst-company-of-the-year-by-npos-2013-02-01,investor,0.4961,dominant_voice_proxy,6.050,12.700,2.500,6.400,2.850,0,-1.94591,0,6,0,-2.23607,0,5,0,0.8364,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,investor,0.4961,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.4961,,,,,
DISC-MEDIA-0096,Black Valentine 2013 Love In The Time Of Marikana Nkandla Anene Booysens,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-02-14-black-valentine-2013-love-in-the-time-of-marikana-nkandla-anene-booysens/,government,0.9412,dominant_voice_proxy,5.950,0.000,0.000,0.350,0.000,0,-1.50408,1,8,0,-1.44949,1,6,0,0.5907,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9412,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9412,,,,,
SEC-MEDIA-0003,Rustenburg Amcu And Num Call A Truce For Now,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-02-20-rustenburg-amcu-and-num-call-a-truce-for-now/,labour,0.7600,dominant_voice_proxy,1.750,13.200,0.000,55.000,0.000,0,-1.46634,2,12,0,-3.46410,0,12,0,0.9861,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.7600,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.7600,,,,,
DISC-MEDIA-0441,Lonmin Consults Unions,2013,Engineering News,https://www.engineeringnews.co.za/article/lonmin-consults-unions-2013-03-01,investor,0.9586,dominant_voice_proxy,0.000,16.900,0.000,0.700,0.000,1,0.69315,1,0,1,1.00000,1,0,1,0.3386,false,computational_readings_agree,,,1,pass1_independent_readings_agree,,investor,0.9586,dominant_voice_proxy,investor,resolved,pass1_retained_sufficient_confidence,0.9586,,,,,
DISC-MEDIA-0557,Marikana Families Sue Police For Millions,2013,Engineering News,https://www.engineeringnews.co.za/article/marikana-families-sue-police-for-millions-2013-03-01,government,0.4602,dominant_voice_proxy,20.100,1.050,10.850,5.350,2.850,0,-2.19722,0,8,0,-2.23607,0,5,0,0.8867,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4602,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4602,,,,,
DISC-MEDIA-0097,Marikana Aftermath As The Commission Plays On Theres Still No Equality Before The Law,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-04-marikana-aftermath-as-the-commission-plays-on-theres-still-no-equality-before-the-law/,government,0.6722,dominant_voice_proxy,42.400,0.000,4.950,13.900,0.000,0,-2.48491,1,23,0,-4.47214,0,20,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.6722,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.6722,,,,,
SEC-MEDIA-0264,Amplats Signs With Amcu,2013,Engineering News,https://www.engineeringnews.co.za/article/amplats-signs-with-amcu-2013-03-04,labour,0.9402,dominant_voice_proxy,0.000,2.100,0.000,35.100,0.000,0,-0.40547,1,2,0,-0.41421,1,2,,0.1363,true,stance_readings_disagree_or_low_margin,,,0,third_computational_adjudication_clear_margin,-0.408966,labour,0.9402,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.9402,,,,,
DISC-MEDIA-0098,Marikana Commission Why Did Non Employees Join The Strike,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-14-marikana-commission-why-did-non-employees-join-the-strike/,government,0.3844,dominant_voice_proxy,14.700,3.900,0.350,9.050,0.000,0,-3.09591,0,6,0,-3.73607,0,5,0,1.0000,false,computational_readings_agree,,(?:strike|protest|unrest|industrial action) | strike,0,pass1_independent_readings_agree,,government,0.3844,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.3844,,,,,
DISC-MEDIA-0099,Marikana How Much And When Did Zuma Know,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-18-marikana-how-much-and-when-did-zuma-know/,government,0.8700,dominant_voice_proxy,32.700,4.250,2.500,0.000,0.000,0,-2.39790,0,10,0,-2.82843,0,8,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.8700,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.8700,,,,,
DISC-MEDIA-0100,Farlams Site Visit Brings Community Closer To Commission,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-22-farlams-site-visit-brings-community-closer-to-commission/,government,0.4381,dominant_voice_proxy,21.800,0.700,12.250,0.700,2.850,0,-1.94591,0,6,0,-2.23607,0,5,0,0.8364,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.4381,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.4381,,,,,
DISC-MEDIA-0101,Analysis The Future Of South Africas Labour Market Post Marikana,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-25-analysis-the-future-of-south-africas-labour-market-post-marikana/,labour,0.6429,dominant_voice_proxy,0.700,1.400,1.750,4.900,0.000,0,-0.40547,5,8,0,-2.00000,0,4,0,0.4811,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,labour,0.6429,dominant_voice_proxy,labour,resolved,pass1_retained_sufficient_confidence,0.6429,,,,,
DISC-MEDIA-0102,Born In Post Marikana Anger Workers Socialist Party Enters Sa Politics,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-25-born-in-post-marikana-anger-workers-socialist-party-enters-sa-politics/,government,0.1878,dominant_voice_proxy,22.100,1.050,8.900,17.950,0.000,0,-2.30259,0,9,0,-2.00000,1,9,0,0.8605,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.1878,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.1878,,,,,
DISC-MEDIA-0103,Marikana Commission Phiyega Continues To Play Dumb,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-27-marikana-commission-phiyega-continues-to-play-dumb/,government,0.9367,dominant_voice_proxy,11.050,0.000,0.700,0.350,0.000,0,-2.07944,0,7,0,-2.64575,0,7,0,0.9450,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9367,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9367,,,,,
DISC-MEDIA-0104,Marikana Commission Why Did Apartheid Lessons Not Inform Police Action On 16 August,2013,Daily Maverick,https://www.dailymaverick.co.za/article/2013-03-28-marikana-commission-why-did-apartheid-lessons-not-inform-police-action-on-16-august/,government,0.9845,dominant_voice_proxy,22.600,0.000,0.000,0.000,0.350,0,-2.56495,0,12,0,-3.31662,0,11,0,1.0000,false,computational_readings_agree,,,0,pass1_independent_readings_agree,,government,0.9845,dominant_voice_proxy,government,resolved,pass1_retained_sufficient_confidence,0.9845,,,,,
