record_id,stakeholder_group,variant,criterion,matched_sentences,distinct_families,relevant
SEC-MEDIA-0489,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0489,labour,primary_preregistered,Local Employment,3,3,true
SEC-MEDIA-0489,labour,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0489,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0489,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0489,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0489,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0489,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0489,labour,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0489,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0489,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0489,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0489,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0489,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0489,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0020,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0020,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0020,labour,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0020,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0020,labour,primary_preregistered,Local Employment,18,7,true
SEC-MEDIA-0020,labour,primary_preregistered,Community Infrastructure,0,0,false
SEC-MEDIA-0020,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0020,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0020,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0020,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0020,labour,employment_strict,Local Employment,1,1,false
SEC-MEDIA-0020,labour,employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0020,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0020,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0020,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0020,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0020,labour,finance_broad_employment_strict,Local Employment,1,1,false
SEC-MEDIA-0020,labour,finance_broad_employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0437,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0437,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0437,labour,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0437,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0437,labour,primary_preregistered,Local Employment,16,3,true
SEC-MEDIA-0437,labour,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0437,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0437,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0437,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0437,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0437,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0437,labour,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0437,labour,finance_broad_employment_strict,NPV,1,1,false
SEC-MEDIA-0437,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0437,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0437,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0437,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0437,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0497,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0497,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0497,labour,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0497,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0497,labour,primary_preregistered,Local Employment,11,5,true
SEC-MEDIA-0497,labour,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0497,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0497,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0497,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0497,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0497,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0497,labour,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0497,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0497,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0497,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0497,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0497,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0497,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
DISC-MEDIA-0155,labour,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0155,labour,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0155,labour,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0155,labour,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0155,labour,primary_preregistered,Local Employment,23,6,true
DISC-MEDIA-0155,labour,primary_preregistered,Community Infrastructure,1,1,false
DISC-MEDIA-0155,labour,employment_strict,NPV,0,0,false
DISC-MEDIA-0155,labour,employment_strict,IRR,0,0,false
DISC-MEDIA-0155,labour,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0155,labour,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0155,labour,employment_strict,Local Employment,1,1,false
DISC-MEDIA-0155,labour,employment_strict,Community Infrastructure,1,1,false
DISC-MEDIA-0155,labour,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0155,labour,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0155,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0155,labour,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0155,labour,finance_broad_employment_strict,Local Employment,1,1,false
DISC-MEDIA-0155,labour,finance_broad_employment_strict,Community Infrastructure,1,1,false
SEC-MEDIA-0021,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0021,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0021,labour,primary_preregistered,Geological Feasibility,1,1,false
SEC-MEDIA-0021,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0021,labour,primary_preregistered,Local Employment,15,6,true
SEC-MEDIA-0021,labour,primary_preregistered,Community Infrastructure,2,2,true
SEC-MEDIA-0021,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0021,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0021,labour,employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0021,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0021,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0021,labour,employment_strict,Community Infrastructure,2,2,true
SEC-MEDIA-0021,labour,finance_broad_employment_strict,NPV,1,1,false
SEC-MEDIA-0021,labour,finance_broad_employment_strict,IRR,1,1,false
SEC-MEDIA-0021,labour,finance_broad_employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0021,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0021,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0021,labour,finance_broad_employment_strict,Community Infrastructure,2,2,true
DISC-MEDIA-0334,government,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0334,government,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0334,government,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0334,government,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0334,government,primary_preregistered,Local Employment,5,3,true
DISC-MEDIA-0334,government,primary_preregistered,Community Infrastructure,1,1,false
DISC-MEDIA-0334,government,employment_strict,NPV,0,0,false
DISC-MEDIA-0334,government,employment_strict,IRR,0,0,false
DISC-MEDIA-0334,government,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0334,government,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0334,government,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0334,government,employment_strict,Community Infrastructure,1,1,false
DISC-MEDIA-0334,government,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0334,government,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0334,government,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0334,government,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0334,government,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0334,government,finance_broad_employment_strict,Community Infrastructure,1,1,false
DISC-MEDIA-0518,labour,primary_preregistered,NPV,0,0,false
DISC-MEDIA-0518,labour,primary_preregistered,IRR,0,0,false
DISC-MEDIA-0518,labour,primary_preregistered,Geological Feasibility,0,0,false
DISC-MEDIA-0518,labour,primary_preregistered,Market Stability,0,0,false
DISC-MEDIA-0518,labour,primary_preregistered,Local Employment,13,5,true
DISC-MEDIA-0518,labour,primary_preregistered,Community Infrastructure,2,3,true
DISC-MEDIA-0518,labour,employment_strict,NPV,0,0,false
DISC-MEDIA-0518,labour,employment_strict,IRR,0,0,false
DISC-MEDIA-0518,labour,employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0518,labour,employment_strict,Market Stability,0,0,false
DISC-MEDIA-0518,labour,employment_strict,Local Employment,0,0,false
DISC-MEDIA-0518,labour,employment_strict,Community Infrastructure,2,3,true
DISC-MEDIA-0518,labour,finance_broad_employment_strict,NPV,0,0,false
DISC-MEDIA-0518,labour,finance_broad_employment_strict,IRR,0,0,false
DISC-MEDIA-0518,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
DISC-MEDIA-0518,labour,finance_broad_employment_strict,Market Stability,0,0,false
DISC-MEDIA-0518,labour,finance_broad_employment_strict,Local Employment,0,0,false
DISC-MEDIA-0518,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0429,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0429,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0429,labour,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0429,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0429,labour,primary_preregistered,Local Employment,6,5,true
SEC-MEDIA-0429,labour,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0429,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0429,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0429,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0429,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0429,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0429,labour,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0429,labour,finance_broad_employment_strict,NPV,1,1,false
SEC-MEDIA-0429,labour,finance_broad_employment_strict,IRR,1,1,false
SEC-MEDIA-0429,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0429,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0429,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0429,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0022,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0022,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0022,labour,primary_preregistered,Geological Feasibility,1,1,false
SEC-MEDIA-0022,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0022,labour,primary_preregistered,Local Employment,8,4,true
SEC-MEDIA-0022,labour,primary_preregistered,Community Infrastructure,0,0,false
SEC-MEDIA-0022,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0022,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0022,labour,employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0022,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0022,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0022,labour,employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0022,labour,finance_broad_employment_strict,NPV,4,2,true
SEC-MEDIA-0022,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0022,labour,finance_broad_employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0022,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0022,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0022,labour,finance_broad_employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0194,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0194,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0194,labour,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0194,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0194,labour,primary_preregistered,Local Employment,6,5,true
SEC-MEDIA-0194,labour,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0194,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0194,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0194,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0194,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0194,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0194,labour,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0194,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0194,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0194,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0194,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0194,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0194,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0482,investor,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0482,investor,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0482,investor,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0482,investor,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0482,investor,primary_preregistered,Local Employment,4,4,true
SEC-MEDIA-0482,investor,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0482,investor,employment_strict,NPV,0,0,false
SEC-MEDIA-0482,investor,employment_strict,IRR,0,0,false
SEC-MEDIA-0482,investor,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0482,investor,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0482,investor,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0482,investor,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0482,investor,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0482,investor,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0482,investor,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0482,investor,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0482,investor,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0482,investor,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0490,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0490,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0490,labour,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0490,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0490,labour,primary_preregistered,Local Employment,13,5,true
SEC-MEDIA-0490,labour,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0490,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0490,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0490,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0490,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0490,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0490,labour,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0490,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0490,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0490,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0490,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0490,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0490,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0024,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0024,labour,primary_preregistered,IRR,1,1,false
SEC-MEDIA-0024,labour,primary_preregistered,Geological Feasibility,4,1,false
SEC-MEDIA-0024,labour,primary_preregistered,Market Stability,1,1,false
SEC-MEDIA-0024,labour,primary_preregistered,Local Employment,18,6,true
SEC-MEDIA-0024,labour,primary_preregistered,Community Infrastructure,0,0,false
SEC-MEDIA-0024,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0024,labour,employment_strict,IRR,1,1,false
SEC-MEDIA-0024,labour,employment_strict,Geological Feasibility,4,1,false
SEC-MEDIA-0024,labour,employment_strict,Market Stability,1,1,false
SEC-MEDIA-0024,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0024,labour,employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0024,labour,finance_broad_employment_strict,NPV,7,3,true
SEC-MEDIA-0024,labour,finance_broad_employment_strict,IRR,4,4,true
SEC-MEDIA-0024,labour,finance_broad_employment_strict,Geological Feasibility,4,1,false
SEC-MEDIA-0024,labour,finance_broad_employment_strict,Market Stability,1,1,false
SEC-MEDIA-0024,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0024,labour,finance_broad_employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0425,government,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0425,government,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0425,government,primary_preregistered,Geological Feasibility,1,1,false
SEC-MEDIA-0425,government,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0425,government,primary_preregistered,Local Employment,5,4,true
SEC-MEDIA-0425,government,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0425,government,employment_strict,NPV,0,0,false
SEC-MEDIA-0425,government,employment_strict,IRR,0,0,false
SEC-MEDIA-0425,government,employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0425,government,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0425,government,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0425,government,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0425,government,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0425,government,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0425,government,finance_broad_employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0425,government,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0425,government,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0425,government,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0258,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0258,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0258,labour,primary_preregistered,Geological Feasibility,2,1,false
SEC-MEDIA-0258,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0258,labour,primary_preregistered,Local Employment,4,3,true
SEC-MEDIA-0258,labour,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0258,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0258,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0258,labour,employment_strict,Geological Feasibility,2,1,false
SEC-MEDIA-0258,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0258,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0258,labour,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0258,labour,finance_broad_employment_strict,NPV,1,1,false
SEC-MEDIA-0258,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0258,labour,finance_broad_employment_strict,Geological Feasibility,2,1,false
SEC-MEDIA-0258,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0258,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0258,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0025,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0025,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0025,labour,primary_preregistered,Geological Feasibility,3,1,false
SEC-MEDIA-0025,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0025,labour,primary_preregistered,Local Employment,7,5,true
SEC-MEDIA-0025,labour,primary_preregistered,Community Infrastructure,0,0,false
SEC-MEDIA-0025,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0025,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0025,labour,employment_strict,Geological Feasibility,3,1,false
SEC-MEDIA-0025,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0025,labour,employment_strict,Local Employment,1,1,false
SEC-MEDIA-0025,labour,employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0025,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0025,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0025,labour,finance_broad_employment_strict,Geological Feasibility,3,1,false
SEC-MEDIA-0025,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0025,labour,finance_broad_employment_strict,Local Employment,1,1,false
SEC-MEDIA-0025,labour,finance_broad_employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0026,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0026,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0026,labour,primary_preregistered,Geological Feasibility,1,1,false
SEC-MEDIA-0026,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0026,labour,primary_preregistered,Local Employment,13,6,true
SEC-MEDIA-0026,labour,primary_preregistered,Community Infrastructure,5,3,true
SEC-MEDIA-0026,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0026,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0026,labour,employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0026,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0026,labour,employment_strict,Local Employment,2,1,false
SEC-MEDIA-0026,labour,employment_strict,Community Infrastructure,5,3,true
SEC-MEDIA-0026,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0026,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0026,labour,finance_broad_employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0026,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0026,labour,finance_broad_employment_strict,Local Employment,2,1,false
SEC-MEDIA-0026,labour,finance_broad_employment_strict,Community Infrastructure,5,3,true
SEC-MEDIA-0027,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0027,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0027,labour,primary_preregistered,Geological Feasibility,1,1,false
SEC-MEDIA-0027,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0027,labour,primary_preregistered,Local Employment,19,5,true
SEC-MEDIA-0027,labour,primary_preregistered,Community Infrastructure,0,0,false
SEC-MEDIA-0027,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0027,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0027,labour,employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0027,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0027,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0027,labour,employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0027,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0027,labour,finance_broad_employment_strict,IRR,0,0,false
SEC-MEDIA-0027,labour,finance_broad_employment_strict,Geological Feasibility,1,1,false
SEC-MEDIA-0027,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0027,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0027,labour,finance_broad_employment_strict,Community Infrastructure,0,0,false
SEC-MEDIA-0392,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0392,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0392,labour,primary_preregistered,Geological Feasibility,0,0,false
SEC-MEDIA-0392,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0392,labour,primary_preregistered,Local Employment,7,5,true
SEC-MEDIA-0392,labour,primary_preregistered,Community Infrastructure,2,3,true
SEC-MEDIA-0392,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0392,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0392,labour,employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0392,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0392,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0392,labour,employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0392,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0392,labour,finance_broad_employment_strict,IRR,1,1,false
SEC-MEDIA-0392,labour,finance_broad_employment_strict,Geological Feasibility,0,0,false
SEC-MEDIA-0392,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0392,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0392,labour,finance_broad_employment_strict,Community Infrastructure,2,3,true
SEC-MEDIA-0477,labour,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0477,labour,primary_preregistered,IRR,0,0,false
SEC-MEDIA-0477,labour,primary_preregistered,Geological Feasibility,2,1,false
SEC-MEDIA-0477,labour,primary_preregistered,Market Stability,0,0,false
SEC-MEDIA-0477,labour,primary_preregistered,Local Employment,7,4,true
SEC-MEDIA-0477,labour,primary_preregistered,Community Infrastructure,3,4,true
SEC-MEDIA-0477,labour,employment_strict,NPV,0,0,false
SEC-MEDIA-0477,labour,employment_strict,IRR,0,0,false
SEC-MEDIA-0477,labour,employment_strict,Geological Feasibility,2,1,false
SEC-MEDIA-0477,labour,employment_strict,Market Stability,0,0,false
SEC-MEDIA-0477,labour,employment_strict,Local Employment,0,0,false
SEC-MEDIA-0477,labour,employment_strict,Community Infrastructure,3,4,true
SEC-MEDIA-0477,labour,finance_broad_employment_strict,NPV,0,0,false
SEC-MEDIA-0477,labour,finance_broad_employment_strict,IRR,1,1,false
SEC-MEDIA-0477,labour,finance_broad_employment_strict,Geological Feasibility,2,1,false
SEC-MEDIA-0477,labour,finance_broad_employment_strict,Market Stability,0,0,false
SEC-MEDIA-0477,labour,finance_broad_employment_strict,Local Employment,0,0,false
SEC-MEDIA-0477,labour,finance_broad_employment_strict,Community Infrastructure,3,4,true
SEC-MEDIA-0622,investor,primary_preregistered,NPV,0,0,false
SEC-MEDIA-0622,investor,primary_preregistered,IRR,1,1,false
SEC-MEDIA-0622,investor,primary_preregistered,Geological Feasibility,0,0,false
